14
0.0 ,0.16061109 
1.0 ,0.15716765 
1.3 ,0.15613462 
2.3 ,0.15269119  
3.3 ,0.14924775  
4.3 ,0.14580432  
5.0 ,0.14339391  
6.0 ,0.17098797 
6.3 ,0.16972869 
7.3 ,0.16553110 
8.3 ,0.16133350 
9.3 ,0.15713591 
10.3 ,0.15293832 
11.0 ,0.15000000 
